"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"860Z200US96106","ZCTA5 96106","134","76","0.0","26.6","0.0","26.6","10.4","15.8","28.4","28.3","7.5","12.1","6.0","6.4","23.9","19.0","23.9","28.5","0.0","26.6","0.0","26.6","-","**","67988","26335","42.5","(X)","(X)","(X)","(X)","(X)","102","67","0.0","32.7","0.0","32.7","13.7","21.2","5.9","11.3","9.8","16.4","7.8","8.5","31.4","23.7","31.4","32.0","0.0","32.7","0.0","32.7","83182","39794","79094","25451","(X)","(X)","44.1","(X)","(X)","(X)","56","36","0.0","45.3","0.0","45.3","0.0","45.3","10.7","18.5","17.9","26.3","14.3","17.0","57.1","30.5","0.0","45.3","0.0","45.3","0.0","45.3","78500","41654","N","N","(X)","(X)","(X)","(X)","(X)","(X)","32","44","0.0","59.9","0.0","59.9","0.0","59.9","100.0","59.9","0.0","59.9","0.0","59.9","0.0","59.9","0.0","59.9","0.0","59.9","0.0","59.9","-","**","N","N","(X)","(X)","(X)","(X)","37.5","(X)",
"860Z200US96107","ZCTA5 96107","293","100","15.7","14.6","9.6","12.3","3.4","5.9","9.9","8.7","24.6","16.5","7.8","7.6","12.3","17.4","4.8","8.1","7.2","8.8","4.8","7.9","45605","11265","64985","25810","14.3","(X)","(X)","(X)","(X)","(X)","156","96","23.1","25.3","0.0","23.5","0.0","23.5","14.1","16.5","16.7","19.1","9.6","12.5","23.1","28.9","9.0","13.3","4.5","8.2","0.0","23.5","43636","42135","59100","23062","(X)","(X)","21.8","(X)","(X)","(X)","156","96","23.1","25.3","0.0","23.5","0.0","23.5","14.1","16.5","16.7","19.1","9.6","12.5","23.1","28.9","9.0","13.3","4.5","8.2","0.0","23.5","43636","42135","N","N","(X)","(X)","(X)","(X)","(X)","(X)","137","67","7.3","11.9","20.4","24.6","7.3","12.0","5.1","8.6","33.6","23.9","5.8","9.3","0.0","26.2","0.0","26.2","10.2","16.6","10.2","17.3","46089","28396","71686","50392","(X)","(X)","(X)","(X)","5.8","(X)",
"860Z200US96108","ZCTA5 96108","39","35","0.0","54.3","0.0","54.3","0.0","54.3","0.0","54.3","28.2","40.4","0.0","54.3","33.3","46.8","0.0","54.3","0.0","54.3","38.5","46.0","-","**","135569","74432","100.0","(X)","(X)","(X)","(X)","(X)","39","35","0.0","54.3","0.0","54.3","0.0","54.3","0.0","54.3","28.2","40.4","0.0","54.3","33.3","46.8","0.0","54.3","0.0","54.3","38.5","46.0","-","**","135569","74432","(X)","(X)","100.0","(X)","(X)","(X)","39","35","0.0","54.3","0.0","54.3","0.0","54.3","0.0","54.3","28.2","40.4","0.0","54.3","33.3","46.8","0.0","54.3","0.0","54.3","38.5","46.0","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",
"860Z200US96109","ZCTA5 96109","414","92","1.0","1.7","4.6","5.3","15.7","12.8","19.3","13.5","8.5","8.0","29.2","16.6","2.9","4.2","9.7","11.0","9.2","9.1","0.0","9.7","50556","20796","61085","17446","54.6","(X)","(X)","(X)","(X)","(X)","247","89","0.0","15.8","2.4","3.7","10.9","13.7","19.0","16.7","3.2","5.0","41.3","22.2","4.9","7.0","2.8","4.2","15.4","15.2","0.0","15.8","53622","10883","67068","20087","(X)","(X)","54.7","(X)","(X)","(X)","141","56","0.0","25.6","4.3","6.3","6.4","12.2","33.3","24.8","5.7","8.3","18.4","19.9","0.0","25.6","5.0","7.1","27.0","23.7","0.0","25.6","50069","27175","N","N","(X)","(X)","(X)","(X)","(X)","(X)","167","66","2.4","4.2","7.8","11.7","22.8","22.5","19.8","24.9","16.2","18.1","11.4","15.4","0.0","22.2","19.8","26.1","0.0","22.2","0.0","22.2","-","**","52236","29457","(X)","(X)","(X)","(X)","54.5","(X)",
"860Z200US96110","ZCTA5 96110","63","34","0.0","42.7","0.0","42.7","0.0","42.7","6.3","10.3","30.2","31.5","20.6","20.5","23.8","24.8","14.3","19.3","0.0","42.7","4.8","9.9","69250","34778","74771","27113","58.7","(X)","(X)","(X)","(X)","(X)","22","18","0.0","72.3","0.0","72.3","0.0","72.3","0.0","72.3","0.0","72.3","22.7","32.4","22.7","31.2","40.9","40.8","0.0","72.3","13.6","23.0","110278","64716","112914","37996","(X)","(X)","22.7","(X)","(X)","(X)","22","18","0.0","72.3","0.0","72.3","0.0","72.3","0.0","72.3","0.0","72.3","22.7","32.4","22.7","31.2","40.9","40.8","0.0","72.3","13.6","23.0","110278","64716","N","N","(X)","(X)","(X)","(X)","(X)","(X)","41","31","0.0","53.0","0.0","53.0","0.0","53.0","9.8","18.6","46.3","39.7","19.5","27.2","24.4","37.4","0.0","53.0","0.0","53.0","0.0","53.0","44671","30302","54305","14007","(X)","(X)","(X)","(X)","78.0","(X)",
"860Z200US96111","ZCTA5 96111","13","13","0.0","94.1","0.0","94.1","0.0","94.1","0.0","94.1","38.5","61.5","0.0","94.1","0.0","94.1","61.5","61.5","0.0","94.1","0.0","94.1","-","**","N","N","0.0","(X)","(X)","(X)","(X)","(X)","8","13","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","100.0","100.0","0.0","100.0","0.0","100.0","-","**","N","N","(X)","(X)","0.0","(X)","(X)","(X)","8","13","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","100.0","100.0","0.0","100.0","0.0","100.0","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5","10","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","100.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","-","**","N","N","(X)","(X)","(X)","(X)","0.0","(X)",
"860Z200US96112","ZCTA5 96112","59","24","3.4","5.6","6.8","9.3","25.4","27.8","8.5","10.2","22.0","20.6","1.7","6.4","8.5","12.5","15.3","16.8","8.5","14.7","0.0","44.2","36750","29756","57547","24625","64.4","(X)","(X)","(X)","(X)","(X)","42","22","4.8","7.9","4.8","7.9","26.2","35.2","0.0","52.3","16.7","22.1","2.4","8.9","11.9","17.8","21.4","22.8","11.9","20.8","0.0","52.3","-","**","69662","34902","(X)","(X)","78.6","(X)","(X)","(X)","23","16","0.0","70.7","0.0","70.7","4.3","24.5","0.0","70.7","30.4","35.4","4.3","15.0","21.7","28.9","39.1","40.3","0.0","70.7","0.0","70.7","83750","50362","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17","12","0.0","82.3","23.5","33.2","11.8","22.3","29.4","30.3","35.3","45.2","0.0","82.3","0.0","82.3","0.0","82.3","0.0","82.3","0.0","82.3","28125","14860","27206","8410","(X)","(X)","(X)","(X)","29.4","(X)",
"860Z200US96113","ZCTA5 96113","350","107","16.9","19.2","0.0","11.4","11.7","8.5","3.1","3.3","8.3","6.4","16.0","11.5","20.6","9.9","17.1","12.2","4.0","3.4","2.3","3.6","54922","42112","70125","17947","56.0","(X)","(X)","(X)","(X)","(X)","273","103","21.6","23.7","0.0","14.4","9.2","10.4","2.6","3.5","4.4","7.4","16.1","14.3","25.6","13.9","14.3","11.8","3.7","3.8","2.6","4.5","-","**","70405","22128","(X)","(X)","60.1","(X)","(X)","(X)","125","92","43.2","43.4","0.0","28.1","5.6","9.4","0.0","28.1","3.2","4.7","23.2","30.6","0.8","3.0","16.0","21.9","2.4","4.9","5.6","10.3","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","77","38","3.9","7.3","0.0","38.6","20.8","17.3","5.2","8.1","32.5","19.2","22.1","15.1","2.6","7.0","6.5","8.2","5.2","7.5","1.3","3.7","37153","5522","51977","15479","(X)","(X)","(X)","(X)","39.0","(X)",
"860Z200US96114","ZCTA5 96114","1182","183","4.8","4.4","1.5","1.8","2.5","2.4","6.1","4.8","23.9","12.2","13.5","8.0","12.9","6.3","17.2","8.3","13.4","6.4","4.2","3.5","70000","23960","84523","11269","49.1","(X)","(X)","(X)","(X)","(X)","825","189","2.2","3.5","0.0","5.0","0.8","1.3","2.2","3.4","25.9","14.9","16.5","10.9","14.2","8.5","17.7","9.1","17.9","8.6","2.5","3.1","80642","22225","91165","14025","(X)","(X)","54.2","(X)","(X)","(X)","650","187","0.0","6.3","0.0","6.3","1.1","1.6","0.0","6.3","27.4","18.1","11.2","7.8","12.9","9.1","21.4","11.3","22.8","11.0","3.2","4.1","89500","32250","N","N","(X)","(X)","(X)","(X)","(X)","(X)","357","121","10.9","11.8","5.0","6.2","6.4","7.9","15.1","12.4","21.3","16.2","6.7","7.7","7.6","9.1","21.0","14.6","0.0","11.2","5.9","8.5","37418","25421","65515","20202","(X)","(X)","(X)","(X)","35.0","(X)",
"860Z200US96115","ZCTA5 96115","65","33","7.7","11.5","9.2","15.0","3.1","5.6","0.0","42.1","0.0","42.1","33.8","28.9","33.8","31.8","0.0","42.1","12.3","17.4","0.0","42.1","69583","32875","74822","21637","16.9","(X)","(X)","(X)","(X)","(X)","43","30","0.0","51.7","0.0","51.7","0.0","51.7","0.0","51.7","0.0","51.7","44.2","40.6","37.2","43.2","0.0","51.7","18.6","25.7","0.0","51.7","85391","32040","93277","22720","(X)","(X)","0.0","(X)","(X)","(X)","43","30","0.0","51.7","0.0","51.7","0.0","51.7","0.0","51.7","0.0","51.7","44.2","40.6","37.2","43.2","0.0","51.7","18.6","25.7","0.0","51.7","85391","32040","N","N","(X)","(X)","(X)","(X)","(X)","(X)","22","14","22.7","28.7","27.3","43.0","9.1","18.0","0.0","72.3","0.0","72.3","13.6","26.6","27.3","34.7","0.0","72.3","0.0","72.3","0.0","72.3","-","**","38750","26033","(X)","(X)","(X)","(X)","50.0","(X)",
"860Z200US96116","ZCTA5 96116","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",
"860Z200US96117","ZCTA5 96117","81","38","7.4","11.8","12.3","19.4","0.0","37.7","0.0","37.7","0.0","37.7","19.8","23.9","8.6","14.7","43.2","30.7","8.6","15.3","0.0","37.7","101250","53494","85543","29047","55.6","(X)","(X)","(X)","(X)","(X)","74","37","8.1","13.2","13.5","21.9","0.0","39.4","0.0","39.4","0.0","39.4","21.6","26.1","0.0","39.4","47.3","32.7","9.5","16.9","0.0","39.4","110313","95196","84447","32482","(X)","(X)","60.8","(X)","(X)","(X)","48","29","12.5","19.6","20.8","32.6","0.0","48.9","0.0","48.9","0.0","48.9","6.3","13.4","0.0","48.9","45.8","45.5","14.6","25.5","0.0","48.9","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7","12","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","100.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","-","**","N","N","(X)","(X)","(X)","(X)","0.0","(X)",
"860Z200US96118","ZCTA5 96118","645","165","2.0","2.7","10.9","10.6","20.8","12.7","6.7","6.2","13.0","10.2","16.7","12.9","11.0","10.2","0.8","1.6","5.3","4.6","12.9","9.6","44417","34103","87695","31781","61.4","(X)","(X)","(X)","(X)","(X)","407","122","0.0","9.9","11.5","14.6","4.7","5.8","6.1","8.8","18.7","15.0","23.1","18.0","8.8","11.2","0.0","9.9","8.4","7.6","18.7","14.9","63862","24883","99015","39328","(X)","(X)","80.3","(X)","(X)","(X)","388","121","0.0","10.4","12.1","15.6","0.0","10.4","6.4","9.2","19.6","15.7","24.2","18.8","9.3","11.6","0.0","10.4","8.8","8.2","19.6","15.5","64286","23151","N","N","(X)","(X)","(X)","(X)","(X)","(X)","238","123","5.5","7.3","9.7","12.1","48.3","24.1","7.6","9.5","3.4","5.6","5.9","10.2","14.7","14.6","2.1","4.2","0.0","16.3","2.9","4.7","20500","7578","68336","58325","(X)","(X)","(X)","(X)","29.0","(X)",
"860Z200US96119","ZCTA5 96119","16","25","0.0","84.8","0.0","84.8","0.0","84.8","0.0","84.8","100.0","84.8","0.0","84.8","0.0","84.8","0.0","84.8","0.0","84.8","0.0","84.8","-","**","N","N","0.0","(X)","(X)","(X)","(X)","(X)","16","25","0.0","84.8","0.0","84.8","0.0","84.8","0.0","84.8","100.0","84.8","0.0","84.8","0.0","84.8","0.0","84.8","0.0","84.8","0.0","84.8","-","**","N","N","(X)","(X)","0.0","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",
"860Z200US96120","ZCTA5 96120","358","62","0.8","1.2","2.8","2.4","5.3","3.8","7.3","6.4","7.3","6.7","17.9","6.4","7.5","4.6","25.7","8.0","16.5","8.0","8.9","5.5","100909","14370","160552","72491","31.6","(X)","(X)","(X)","(X)","(X)","257","55","0.8","1.3","1.2","1.8","3.5","3.8","1.9","2.5","7.4","8.9","16.7","6.5","8.6","5.9","31.9","10.6","17.1","8.7","10.9","8.2","108750","13535","189282","103669","(X)","(X)","34.6","(X)","(X)","(X)","197","51","0.0","19.3","0.0","19.3","3.0","3.9","0.0","19.3","7.1","11.3","12.7","7.1","10.7","7.9","38.1","14.0","15.2","9.4","13.2","10.4","115417","15028","N","N","(X)","(X)","(X)","(X)","(X)","(X)","101","42","1.0","2.3","8.9","8.3","9.9","9.8","20.8","19.6","5.9","7.4","22.8","16.4","3.0","6.0","9.9","12.9","14.9","17.4","3.0","3.9","53375","25755","84454","28366","(X)","(X)","(X)","(X)","22.8","(X)",
"860Z200US96121","ZCTA5 96121","58","40","0.0","44.5","0.0","44.5","0.0","44.5","27.6","39.5","17.2","29.3","0.0","44.5","39.7","41.8","15.5","27.6","0.0","44.5","0.0","44.5","87826","86165","69767","26490","39.7","(X)","(X)","(X)","(X)","(X)","58","40","0.0","44.5","0.0","44.5","0.0","44.5","27.6","39.5","17.2","29.3","0.0","44.5","39.7","41.8","15.5","27.6","0.0","44.5","0.0","44.5","87826","86165","69767","26490","(X)","(X)","39.7","(X)","(X)","(X)","35","26","0.0","57.3","0.0","57.3","0.0","57.3","45.7","54.3","28.6","39.7","0.0","57.3","0.0","57.3","25.7","44.4","0.0","57.3","0.0","57.3","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",
"860Z200US96122","ZCTA5 96122","1913","269","4.1","3.4","5.4","3.6","14.8","8.9","4.6","3.8","19.6","7.3","25.7","10.5","12.5","5.9","8.8","5.1","1.2","1.4","3.3","3.6","52096","12593","60863","10329","53.1","(X)","(X)","(X)","(X)","(X)","1097","261","3.9","4.1","0.4","1.0","13.5","13.5","5.0","4.5","15.6","10.8","29.7","16.3","12.6","6.9","11.5","8.6","2.0","2.4","5.8","6.1","57209","9724","72410","16591","(X)","(X)","48.9","(X)","(X)","(X)","788","265","0.6","1.0","0.0","5.2","3.4","4.3","3.8","5.1","15.6","13.6","36.9","18.9","15.4","8.8","13.3","11.6","2.8","3.4","8.1","8.4","64167","12713","N","N","(X)","(X)","(X)","(X)","(X)","(X)","816","221","7.7","7.4","12.7","8.0","16.1","11.9","6.1","8.5","21.6","11.6","18.1","14.1","14.5","11.3","3.2","3.3","0.0","5.1","0.0","5.1","41519","13101","42571","7273","(X)","(X)","(X)","(X)","58.7","(X)",
"860Z200US96123","ZCTA5 96123","26","15","0.0","66.5","0.0","66.5","30.8","25.0","0.0","66.5","30.8","22.7","3.8","14.4","23.1","22.2","7.7","10.9","3.8","8.5","0.0","66.5","39167","23027","57719","19828","34.6","(X)","(X)","(X)","(X)","(X)","18","12","0.0","79.9","0.0","79.9","27.8","35.1","0.0","79.9","27.8","27.5","5.6","21.9","22.2","29.9","16.7","20.7","0.0","79.9","0.0","79.9","-","**","60272","27736","(X)","(X)","38.9","(X)","(X)","(X)","9","9","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","33.3","44.3","0.0","100.0","44.4","52.2","22.2","39.4","0.0","100.0","0.0","100.0","83438","52599","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8","8","0.0","100.0","0.0","100.0","37.5","32.6","0.0","100.0","37.5","40.0","0.0","100.0","25.0","30.7","0.0","100.0","0.0","100.0","0.0","100.0","38333","9022","47788","19831","(X)","(X)","(X)","(X)","25.0","(X)",
"860Z200US96124","ZCTA5 96124","39","33","0.0","54.3","0.0","54.3","0.0","54.3","0.0","54.3","0.0","54.3","0.0","54.3","56.4","54.1","0.0","54.3","10.3","29.5","33.3","42.7","-","**","158267","73292","0.0","(X)","(X)","(X)","(X)","(X)","39","33","0.0","54.3","0.0","54.3","0.0","54.3","0.0","54.3","56.4","54.1","0.0","54.3","0.0","54.3","0.0","54.3","10.3","29.5","33.3","42.7","-","**","128177","101403","(X)","(X)","0.0","(X)","(X)","(X)","17","16","0.0","82.3","0.0","82.3","0.0","82.3","0.0","82.3","0.0","82.3","0.0","82.3","0.0","82.3","0.0","82.3","23.5","47.1","76.5","47.1","211875","117517","N","N","(X)","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",
"860Z200US96125","ZCTA5 96125","146","68","4.8","10.2","0.0","24.9","0.0","24.9","0.0","24.9","26.7","24.4","12.3","16.1","28.1","25.9","8.2","13.7","9.6","15.3","10.3","13.6","76875","36998","95929","32014","71.2","(X)","(X)","(X)","(X)","(X)","100","51","0.0","33.1","0.0","33.1","0.0","33.1","0.0","33.1","0.0","33.1","18.0","22.7","41.0","33.5","12.0","20.8","14.0","21.5","15.0","19.3","94224","57632","123698","35048","(X)","(X)","73.0","(X)","(X)","(X)","100","51","0.0","33.1","0.0","33.1","0.0","33.1","0.0","33.1","0.0","33.1","18.0","22.7","41.0","33.5","12.0","20.8","14.0","21.5","15.0","19.3","94224","57632","N","N","(X)","(X)","(X)","(X)","(X)","(X)","46","44","15.2","34.8","0.0","50.0","0.0","50.0","0.0","50.0","84.8","34.8","0.0","50.0","0.0","50.0","0.0","50.0","0.0","50.0","0.0","50.0","41290","1255","N","N","(X)","(X)","(X)","(X)","67.4","(X)",
"860Z200US96126","ZCTA5 96126","102","75","0.0","32.7","0.0","32.7","51.0","42.9","0.0","32.7","0.0","32.7","31.4","36.0","0.0","32.7","17.6","28.6","0.0","32.7","0.0","32.7","-","**","55971","38369","83.3","(X)","(X)","(X)","(X)","(X)","50","49","0.0","48.0","0.0","48.0","0.0","48.0","0.0","48.0","0.0","48.0","64.0","48.0","0.0","48.0","36.0","48.0","0.0","48.0","0.0","48.0","-","**","96438","34595","(X)","(X)","66.0","(X)","(X)","(X)","33","40","0.0","59.0","0.0","59.0","0.0","59.0","0.0","59.0","0.0","59.0","45.5","54.5","0.0","59.0","54.5","54.5","0.0","59.0","0.0","59.0","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","52","61","0.0","47.0","0.0","47.0","100.0","47.0","0.0","47.0","0.0","47.0","0.0","47.0","0.0","47.0","0.0","47.0","0.0","47.0","0.0","47.0","-","**","N","N","(X)","(X)","(X)","(X)","100.0","(X)",
"860Z200US96128","ZCTA5 96128","259","82","0.0","15.1","0.0","15.1","6.9","11.5","0.0","15.1","6.2","9.5","24.3","16.2","16.2","19.3","39.4","21.8","2.3","3.5","4.6","5.4","89340","34754","96805","17716","32.8","(X)","(X)","(X)","(X)","(X)","186","73","0.0","20.3","0.0","20.3","0.0","20.3","0.0","20.3","0.0","20.3","19.9","15.8","22.6","25.6","47.8","26.9","3.2","4.6","6.5","7.6","110897","31716","114001","16021","(X)","(X)","38.7","(X)","(X)","(X)","186","73","0.0","20.3","0.0","20.3","0.0","20.3","0.0","20.3","0.0","20.3","19.9","15.8","22.6","25.6","47.8","26.9","3.2","4.6","6.5","7.6","110897","31716","N","N","(X)","(X)","(X)","(X)","(X)","(X)","73","50","0.0","39.7","0.0","39.7","24.7","39.9","0.0","39.7","21.9","31.6","35.6","42.8","0.0","39.7","17.8","30.9","0.0","39.7","0.0","39.7","55240","40239","52990","25855","(X)","(X)","(X)","(X)","17.8","(X)",
"860Z200US96129","ZCTA5 96129","146","108","0.0","24.9","0.0","24.9","0.0","24.9","0.0","24.9","20.5","33.3","32.9","38.9","8.2","17.0","0.0","24.9","0.0","24.9","38.4","42.9","-","**","151655","109613","53.4","(X)","(X)","(X)","(X)","(X)","116","110","0.0","29.8","0.0","29.8","0.0","29.8","0.0","29.8","0.0","29.8","41.4","48.6","10.3","22.1","0.0","29.8","0.0","29.8","48.3","50.8","-","**","178885","127741","(X)","(X)","41.4","(X)","(X)","(X)","116","110","0.0","29.8","0.0","29.8","0.0","29.8","0.0","29.8","0.0","29.8","41.4","48.6","10.3","22.1","0.0","29.8","0.0","29.8","48.3","50.8","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","30","39","0.0","61.9","0.0","61.9","0.0","61.9","0.0","61.9","100.0","61.9","0.0","61.9","0.0","61.9","0.0","61.9","0.0","61.9","0.0","61.9","-","**","N","N","(X)","(X)","(X)","(X)","100.0","(X)",
"860Z200US96130","ZCTA5 96130","5658","278","6.2","2.0","2.4","1.2","9.6","2.5","5.9","2.2","12.8","2.6","16.4","2.9","14.4","2.7","18.3","3.1","6.6","1.6","7.3","2.6","71125","8029","85395","6476","39.3","(X)","(X)","(X)","(X)","(X)","3611","298","4.9","2.3","0.6","0.5","4.6","2.2","4.0","2.1","14.2","3.6","17.4","3.7","13.2","3.3","21.9","4.4","9.4","2.4","9.9","3.5","83750","9635","100090","7681","(X)","(X)","45.9","(X)","(X)","(X)","2816","281","2.0","1.8","0.3","0.5","4.9","2.5","4.0","2.6","12.9","4.3","12.6","3.3","14.2","4.2","25.7","4.7","11.1","2.8","12.4","4.4","98827","6737","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2047","271","10.6","3.9","6.2","3.1","19.0","5.8","9.6","3.8","10.1","3.3","18.3","5.5","13.2","4.9","9.6","3.6","2.0","1.5","1.4","1.6","40740","11140","53251","6548","(X)","(X)","(X)","(X)","26.9","(X)",
"860Z200US96132","ZCTA5 96132","8","7","0.0","100.0","25.0","46.1","0.0","100.0","0.0","100.0","62.5","50.5","0.0","100.0","0.0","100.0","12.5","41.9","0.0","100.0","0.0","100.0","43125","37441","49288","50663","37.5","(X)","(X)","(X)","(X)","(X)","1","3","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","100.0","100.0","0.0","100.0","0.0","100.0","-","**","N","N","(X)","(X)","100.0","(X)","(X)","(X)","1","3","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","100.0","100.0","0.0","100.0","0.0","100.0","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7","7","0.0","100.0","28.6","52.7","0.0","100.0","0.0","100.0","71.4","52.7","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","42813","22742","34914","15183","(X)","(X)","(X)","(X)","28.6","(X)",
"860Z200US96133","ZCTA5 96133","56","57","0.0","45.3","0.0","45.3","0.0","45.3","58.9","53.1","0.0","45.3","16.1","29.9","25.0","42.6","0.0","45.3","0.0","45.3","0.0","45.3","-","**","49825","25197","83.9","(X)","(X)","(X)","(X)","(X)","56","57","0.0","45.3","0.0","45.3","0.0","45.3","58.9","53.1","0.0","45.3","16.1","29.9","25.0","42.6","0.0","45.3","0.0","45.3","0.0","45.3","-","**","49825","25197","(X)","(X)","83.9","(X)","(X)","(X)","42","55","0.0","52.3","0.0","52.3","0.0","52.3","78.6","46.4","0.0","52.3","21.4","46.4","0.0","52.3","0.0","52.3","0.0","52.3","0.0","52.3","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",
